seed,boundary,method,N,L,M,rc,repetition,time_ns,neighbor_pairs,distance_evaluations
5464302347801062028,walls,cim,25,4.4721359549995796,2,1,2,8000,73,300
7601959873308204422,walls,cim,25,4.4721359549995796,2,1,3,8250,82,300
1361635446944290191,walls,cim,25,4.4721359549995796,2,1,4,8291,85,300
17242678475167276759,walls,cim,25,4.4721359549995796,2,1,5,8125,86,300
2071611006216502697,walls,cim,25,4.4721359549995796,2,1,6,8708,77,300
11735823870313602226,walls,cim,25,4.4721359549995796,2,1,7,7750,86,300
8447334951634947802,walls,cim,25,4.4721359549995796,2,1,8,7583,72,300
4710195589253187087,walls,cim,25,4.4721359549995796,2,1,9,8250,83,300
5617291983762032804,walls,cim,25,4.4721359549995796,2,1,10,8000,82,300
15416386102243204625,walls,cim,25,4.4721359549995796,2,1,11,8000,79,300
2296719709868256284,walls,cim,25,4.4721359549995796,2,1,12,7791,83,300
4155023186057957040,walls,cim,25,4.4721359549995796,2,1,13,8417,91,300
5507242298453001074,walls,cim,25,4.4721359549995796,2,1,14,8334,76,300
17041019289537683423,walls,cim,25,4.4721359549995796,2,1,15,8667,94,300
641492789934639181,walls,cim,25,4.4721359549995796,2,1,16,8417,85,300
14974759302463705312,walls,cim,25,4.4721359549995796,2,1,17,8166,90,300
4173506804023528124,walls,cim,25,4.4721359549995796,2,1,18,7875,78,300
13564323628761591919,walls,cim,25,4.4721359549995796,2,1,19,8166,85,300
10155248947568508238,walls,cim,25,4.4721359549995796,2,1,20,8083,75,300
14359151349887934049,walls,cim,25,4.4721359549995796,2,1,21,8125,81,300
8262974098282582150,walls,cim,25,4.4721359549995796,2,1,22,8208,81,300
968568890113582802,walls,cim,25,4.4721359549995796,2,1,23,8250,84,300
10029619102917036371,walls,cim,25,4.4721359549995796,2,1,24,8041,81,300
7176552904715033336,walls,cim,25,4.4721359549995796,2,1,25,8041,82,300
15787993903035237956,walls,cim,25,4.4721359549995796,2,1,26,8334,83,300
12049158961823067470,walls,cim,25,4.4721359549995796,2,1,27,7917,82,300
16296945774712104717,walls,cim,25,4.4721359549995796,2,1,28,8333,92,300
8206417839846859660,walls,cim,25,4.4721359549995796,2,1,29,7875,82,300
3714092195025660518,walls,cim,25,4.4721359549995796,2,1,30,8250,83,300
18134673088534916706,walls,cim,25,4.4721359549995796,2,1,31,8291,79,300
2135614703283452245,walls,cim,25,4.4721359549995796,2,1,32,8416,83,300
2065465422775780095,walls,cim,25,4.4721359549995796,2,1,33,11375,83,300
1489167202501823964,walls,cim,25,4.4721359549995796,2,1,34,8041,76,300
3160331466832940951,walls,cim,25,4.4721359549995796,2,1,35,8125,82,300
5165270249714339050,walls,cim,25,4.4721359549995796,2,1,36,7750,75,300
6055848819083238278,walls,cim,25,4.4721359549995796,2,1,37,8250,88,300
9480318171488280502,walls,cim,25,4.4721359549995796,2,1,38,8041,77,300
3502352009693755844,walls,cim,25,4.4721359549995796,2,1,39,8167,89,300
