seed,boundary,method,N,L,M,rc,repetition,time_ns,neighbor_pairs,distance_evaluations
12661107532397733170,walls,cim,200,20,13,1,44,40125,310,929
1842572330524380147,walls,cim,200,20,13,1,45,40750,311,953
8748973756494362746,walls,cim,200,20,13,1,46,41500,310,962
18309713620396498870,walls,cim,200,20,13,1,47,38958,287,923
815562688720795420,walls,cim,200,20,13,1,48,39875,297,943
6337260921422718482,walls,cim,200,20,13,1,49,40750,312,950
18307904848116651338,walls,cim,200,20,13,1,50,39500,311,988
3253037652458965065,walls,cim,200,20,13,1,51,39042,308,970
10313584850286106923,walls,cim,200,20,13,1,52,39166,302,962
17322190605648321876,walls,cim,200,20,13,1,53,39083,298,955
3863931569590064368,walls,cim,200,20,13,1,54,37167,282,920
10805304097017942039,walls,cim,200,20,13,1,55,43125,322,970
4030100808940024986,walls,cim,200,20,13,1,56,40166,304,923
14189654561907322647,walls,cim,200,20,13,1,57,41084,307,975
1008916963238099087,walls,cim,200,20,13,1,58,38875,288,938
4119288888704380766,walls,cim,200,20,13,1,59,41417,297,961
7829219378101881136,walls,cim,200,20,13,1,60,41709,314,966
15525090384646042232,walls,cim,200,20,13,1,61,40125,291,971
10309542963708002502,walls,cim,200,20,13,1,62,41000,309,924
11736223704232108322,walls,cim,200,20,13,1,63,38875,270,917
5632347352856301235,walls,cim,200,20,13,1,64,41000,311,940
9737077313223643711,walls,cim,200,20,13,1,65,39167,290,923
18239501902520604978,walls,cim,200,20,13,1,66,41875,318,984
5405782922752806494,walls,cim,200,20,13,1,67,46000,355,1030
13761546427645450300,walls,cim,200,20,13,1,68,41500,313,981
14801657468505923828,walls,cim,200,20,13,1,69,42167,318,1009
12778265541411462753,walls,cim,200,20,13,1,70,40458,292,921
18189700909879067038,walls,cim,200,20,13,1,71,39375,298,918
1869609870030801164,walls,cim,200,20,13,1,72,41959,322,947
11154017931997234707,walls,cim,200,20,13,1,73,39417,311,948
12477130215448141892,walls,cim,200,20,13,1,74,38458,302,924
8461062494040425978,walls,cim,200,20,13,1,75,42541,333,1018
8239462855438876542,walls,cim,200,20,13,1,76,37000,288,921
3550262852743306808,walls,cim,200,20,13,1,77,38833,319,909
17942424027669987297,walls,cim,200,20,13,1,78,41042,330,995
2288312840383718702,walls,cim,200,20,13,1,79,38500,296,940
18328381357677785484,walls,cim,200,20,13,1,80,38584,293,930
575564380475490050,walls,cim,200,20,13,1,81,40208,313,1027
10956316070101214948,walls,cim,200,20,13,1,82,47000,315,951
4464775600945476793,walls,cim,200,20,13,1,83,40250,303,980
10735216449130420350,walls,cim,200,20,13,1,84,39000,295,954
14161637978932340145,walls,cim,200,20,13,1,85,41709,296,925
11822924747758430246,walls,cim,200,20,13,1,86,43042,309,962
4243988782693986623,walls,cim,200,20,13,1,87,38208,292,924
5943582927523341490,walls,cim,200,20,13,1,88,42625,321,976
8113539114808454524,walls,cim,200,20,13,1,89,41833,310,1006
8010642166227650716,walls,cim,200,20,13,1,90,37958,293,910
5107286573840971697,walls,cim,200,20,13,1,91,40459,319,956
12476430076502087719,walls,cim,200,20,13,1,92,41166,334,994
875340157795085428,walls,cim,200,20,13,1,93,39417,311,968
16512142258073587668,walls,cim,200,20,13,1,94,39417,299,920
10537630027796519123,walls,cim,200,20,13,1,95,38042,289,953
1190427486713239139,walls,cim,200,20,13,1,96,44416,339,944
8735510389546519442,walls,cim,200,20,13,1,97,38750,300,964
15965489706334390300,walls,cim,200,20,13,1,98,39958,302,975
1631623757078131483,walls,cim,200,20,13,1,99,39208,299,950
13611246950690248394,walls,cim,200,20,13,1,100,40333,304,942
6257415108719516586,walls,cim,350,20,13,1,1,108791,921,2824
4860700048342161456,walls,cim,350,20,13,1,2,110625,959,2947
17961854841545985531,walls,cim,350,20,13,1,3,111917,923,2800
14717486181761810142,walls,cim,350,20,13,1,4,109625,961,2932
1246330537045414586,walls,cim,350,20,13,1,5,106708,917,2901
14373144854271193036,walls,cim,350,20,13,1,6,108541,952,2915
16027155739896660227,walls,cim,350,20,13,1,7,111916,949,2868
14147124425410633239,walls,cim,350,20,13,1,8,106959,933,2888
10190192996752555257,walls,cim,350,20,13,1,9,107875,954,2914
1809527422598136893,walls,cim,350,20,13,1,10,110750,964,2922
13576678314190411384,walls,cim,350,20,13,1,11,116666,967,2999
591325258421258845,walls,cim,350,20,13,1,12,107791,939,2898
3146752093265057677,walls,cim,350,20,13,1,13,113792,955,2950
3574555178237305636,walls,cim,350,20,13,1,14,109417,939,2887
12395240144280308162,walls,cim,350,20,13,1,15,156667,957,2905
3878486085032840454,walls,cim,350,20,13,1,16,118125,933,2901
13743113239114826766,walls,cim,350,20,13,1,17,111416,974,3025
3651946057925712339,walls,cim,350,20,13,1,18,115875,938,2949
4714079389261701798,walls,cim,350,20,13,1,19,104334,889,2840
8316876133788654832,walls,cim,350,20,13,1,20,115708,958,2912
9225587395066212104,walls,cim,350,20,13,1,21,112375,943,2977
586659453734830964,walls,cim,350,20,13,1,22,110292,929,2874
11432853632213200792,walls,cim,350,20,13,1,23,112875,959,2964
17606367969121454454,walls,cim,350,20,13,1,24,107792,926,2909
14964194059983982935,walls,cim,350,20,13,1,25,108334,951,2946
5077843790017626288,walls,cim,350,20,13,1,26,115375,961,3043
17730718221586188319,walls,cim,350,20,13,1,27,119666,943,2882
3146126873534905540,walls,cim,350,20,13,1,28,106125,925,2884
1666486840121536474,walls,cim,350,20,13,1,29,106250,936,2925
549520846040584017,walls,cim,350,20,13,1,30,116125,953,2925
12050744044413564330,walls,cim,350,20,13,1,31,112416,984,3014
7660233814084124962,walls,cim,350,20,13,1,32,108875,953,2931
10262052701653994259,walls,cim,350,20,13,1,33,119083,942,2908
16373232459432301702,walls,cim,350,20,13,1,34,112541,962,2893
13739677978744212851,walls,cim,350,20,13,1,35,109500,965,2905
12643330679279846291,walls,cim,350,20,13,1,36,107417,930,2948
4601881394780171192,walls,cim,350,20,13,1,37,114708,924,2898
7148268504756939946,walls,cim,350,20,13,1,38,109083,968,2988
3058473654900414896,walls,cim,350,20,13,1,39,111209,981,2979
4814154849961504659,walls,cim,350,20,13,1,40,110041,973,2996
17494822772467027092,walls,cim,350,20,13,1,41,110792,934,2820
15998428772806278094,walls,cim,350,20,13,1,42,107291,920,2908
12010525832773740354,walls,cim,350,20,13,1,43,107333,930,2900
2629827566784695919,walls,cim,350,20,13,1,44,109500,889,2790
5248000716933813804,walls,cim,350,20,13,1,45,106000,911,2842
14940061999946068228,walls,cim,350,20,13,1,46,108500,956,2909
15023656440033805220,walls,cim,350,20,13,1,47,120542,939,2998
401472085755255448,walls,cim,350,20,13,1,48,110416,952,2941
1177760398121975753,walls,cim,350,20,13,1,49,116125,954,3000
1334789709892822429,walls,cim,350,20,13,1,50,121458,971,2894
11923882742323481247,walls,cim,350,20,13,1,51,116916,898,2881
10987510062923437890,walls,cim,350,20,13,1,52,118167,945,2957
9728997574165814969,walls,cim,350,20,13,1,53,109667,964,2979
14929861119133206211,walls,cim,350,20,13,1,54,127250,947,2984
13074359841515704308,walls,cim,350,20,13,1,55,112417,922,2904
5956429125515141039,walls,cim,350,20,13,1,56,106542,931,2889
9633179694395225933,walls,cim,350,20,13,1,57,107042,930,2841
14468702354881131939,walls,cim,350,20,13,1,58,112125,937,2940
3324925592170045433,walls,cim,350,20,13,1,59,106709,928,2885
2942506922848805656,walls,cim,350,20,13,1,60,104291,900,2831
8178980222757859100,walls,cim,350,20,13,1,61,110625,963,2950
8071070888038163424,walls,cim,350,20,13,1,62,110291,947,2866
7766928280002835680,walls,cim,350,20,13,1,63,108542,930,2923
4624487905871570416,walls,cim,350,20,13,1,64,111959,959,2920
8557688700458583533,walls,cim,350,20,13,1,65,112333,934,2920
7926369414741475010,walls,cim,350,20,13,1,66,107792,950,2923
10365959476204203604,walls,cim,350,20,13,1,67,108625,951,2905
11148609042762697853,walls,cim,350,20,13,1,68,115125,949,2925
9658317992179420653,walls,cim,350,20,13,1,69,109000,966,2989
8150488533120770793,walls,cim,350,20,13,1,70,105916,928,2876
13654888109175682100,walls,cim,350,20,13,1,71,120959,980,3041
17326846346669183981,walls,cim,350,20,13,1,72,112458,939,2912
10326978082648356838,walls,cim,350,20,13,1,73,111708,971,3005
13378329532685068163,walls,cim,350,20,13,1,74,112042,955,2981
16003534288572828136,walls,cim,350,20,13,1,75,109833,909,2894
13461324868622765923,walls,cim,350,20,13,1,76,118500,947,2853
8105666653353255961,walls,cim,350,20,13,1,77,105292,940,2864
4151239323414790233,walls,cim,350,20,13,1,78,111750,985,2933
15494972165316004580,walls,cim,350,20,13,1,79,106833,930,2909
3042832906312452634,walls,cim,350,20,13,1,80,119833,962,2902
5410759187749451105,walls,cim,350,20,13,1,81,108500,956,2945
12723421226798325849,walls,cim,350,20,13,1,82,112166,975,2904
10924537657033564950,walls,cim,350,20,13,1,83,109791,982,2987
14729827915332461915,walls,cim,350,20,13,1,84,113500,961,2923
9034749995825612257,walls,cim,350,20,13,1,85,112375,942,2926
5738448015497765880,walls,cim,350,20,13,1,86,110000,965,2964
1135476199835258667,walls,cim,350,20,13,1,87,107125,925,2880
1344225654783939550,walls,cim,350,20,13,1,88,106583,913,2909
15124333956863081118,walls,cim,350,20,13,1,89,105958,933,2819
15487225466777603685,walls,cim,350,20,13,1,90,126084,971,2999
198775025913771103,walls,cim,350,20,13,1,91,106542,937,2854
17826339609213763796,walls,cim,350,20,13,1,92,109958,948,2976
9437406424388246498,walls,cim,350,20,13,1,93,113042,939,2928
564950878852245105,walls,cim,350,20,13,1,94,119541,932,2962
2513853613943252003,walls,cim,350,20,13,1,95,107959,956,2955
6066381198524191636,walls,cim,350,20,13,1,96,110125,965,2931
893830319630153205,walls,cim,350,20,13,1,97,108667,949,2966
8260269986561600631,walls,cim,350,20,13,1,98,119209,928,2915
10500171855050920608,walls,cim,350,20,13,1,99,114625,955,2934
1125107376390220119,walls,cim,350,20,13,1,100,118375,970,2956
13773846824721751189,walls,cim,500,20,13,1,1,221292,1942,6007
12524986926039505645,walls,cim,500,20,13,1,2,218417,1933,5954
14406044993553833933,walls,cim,500,20,13,1,3,217125,1945,5911
15452704829583502271,walls,cim,500,20,13,1,4,231083,1948,5918
12555204690572186791,walls,cim,500,20,13,1,5,220084,1936,6049
13548372032523688639,walls,cim,500,20,13,1,6,217875,1942,6002
4839458459194293089,walls,cim,500,20,13,1,7,217541,1936,5984
6344206584105760350,walls,cim,500,20,13,1,8,215084,1929,5990
17581560050113040962,walls,cim,500,20,13,1,9,219875,1921,5891
12794714839696737245,walls,cim,500,20,13,1,10,218833,1956,5962
5829060755126234233,walls,cim,500,20,13,1,11,234875,1963,6011
542470016907734766,walls,cim,500,20,13,1,12,222917,1941,5918
6399890802528279649,walls,cim,500,20,13,1,13,261000,1956,5963
5355491950659963242,walls,cim,500,20,13,1,14,236209,1978,6081
5662332550089531856,walls,cim,500,20,13,1,15,223084,1943,5964
442272422876478519,walls,cim,500,20,13,1,16,221292,1969,5989
12949035389642429216,walls,cim,500,20,13,1,17,219459,1941,5955
17673919645958657503,walls,cim,500,20,13,1,18,221666,1943,5989
145517005387559448,walls,cim,500,20,13,1,19,214667,1935,5929
14370502290714984051,walls,cim,500,20,13,1,20,220959,1926,5958
11482604471286368069,walls,cim,500,20,13,1,21,214458,1968,5960
9055223764504709007,walls,cim,500,20,13,1,22,215583,1967,5890
4884802254495322368,walls,cim,500,20,13,1,23,209292,1967,5895
1524896691230760651,walls,cim,500,20,13,1,24,208958,1932,5941
5561251265313105462,walls,cim,500,20,13,1,25,216250,1958,5907
16627175452590928661,walls,cim,500,20,13,1,26,217667,1953,5962
18131222979282287719,walls,cim,500,20,13,1,27,206542,1957,5890
1442554285104685528,walls,cim,500,20,13,1,28,214667,1954,6063
7041187563745420231,walls,cim,500,20,13,1,29,210667,1969,5916
2808470492172832267,walls,cim,500,20,13,1,30,209792,1954,5951
86520170102144651,walls,cim,500,20,13,1,31,207709,1938,5961
6914235583555575312,walls,cim,500,20,13,1,32,211166,1932,5871
17843329597284692180,walls,cim,500,20,13,1,33,207667,1938,5954
17527205102652718296,walls,cim,500,20,13,1,34,206042,1914,5997
7663768804693561798,walls,cim,500,20,13,1,35,216583,1912,5964
15172572111031485056,walls,cim,500,20,13,1,36,221958,1920,5940
13025074300831377043,walls,cim,500,20,13,1,37,210708,1937,5963
1383269373128217761,walls,cim,500,20,13,1,38,213958,1927,5888
13967502616122851408,walls,cim,500,20,13,1,39,218375,1934,5913
3991139635528357823,walls,cim,500,20,13,1,40,206916,1932,5960
16646304476801488736,walls,cim,500,20,13,1,41,220625,1949,5884
15357587571943062589,walls,cim,500,20,13,1,42,222083,1950,5984
2123823164658228542,walls,cim,500,20,13,1,43,244209,1931,5905
978121406854947313,walls,cim,500,20,13,1,44,224875,1957,5931
8031394446871425586,walls,cim,500,20,13,1,45,230834,1960,5984
17027482250673901726,walls,cim,500,20,13,1,46,211625,1935,5961
11951410967252179763,walls,cim,500,20,13,1,47,230083,1943,5938
6574234534900754951,walls,cim,500,20,13,1,48,231625,1949,5925
13703237076886745187,walls,cim,500,20,13,1,49,212083,1931,5958
3364651733457079535,walls,cim,500,20,13,1,50,226083,1909,5889
2205492487851236998,walls,cim,500,20,13,1,51,210958,1970,5941
15663027160559136492,walls,cim,500,20,13,1,52,211292,1918,5943
6121847455566477640,walls,cim,500,20,13,1,53,206250,1931,5903
2483922711511640894,walls,cim,500,20,13,1,54,210208,1964,5906
6647984522484309215,walls,cim,500,20,13,1,55,220167,1942,5903
6985557445839547126,walls,cim,500,20,13,1,56,205667,1929,5927
15305716343534122657,walls,cim,500,20,13,1,57,209958,1970,6017
8017632301170603123,walls,cim,500,20,13,1,58,218542,1904,5923
5431664491567669429,walls,cim,500,20,13,1,59,215541,1985,6008
656804263978844048,walls,cim,500,20,13,1,60,207834,1940,5929
4026796205126631975,walls,cim,500,20,13,1,61,214542,1922,5964
13167680935863291350,walls,cim,500,20,13,1,62,210084,1938,5994
4314889811486727342,walls,cim,500,20,13,1,63,219500,1972,6035
11581170398052909696,walls,cim,500,20,13,1,64,220334,2007,6116
1232720612459419714,walls,cim,500,20,13,1,65,215458,1992,6044
13349533447617817195,walls,cim,500,20,13,1,66,205542,1927,5862
7696440907382781699,walls,cim,500,20,13,1,67,206417,1940,5904
6433582140027206041,walls,cim,500,20,13,1,68,230875,1988,6083
16043682150781610212,walls,cim,500,20,13,1,69,208375,1953,5974
16423766139158476398,walls,cim,500,20,13,1,70,206583,1916,5981
4346691881565170736,walls,cim,500,20,13,1,71,222792,1918,5827
8139811838208814220,walls,cim,500,20,13,1,72,214958,1958,5943
3034571146104003937,walls,cim,500,20,13,1,73,210625,1932,5965
9879080660311898560,walls,cim,500,20,13,1,74,218417,1971,5987
13719713293561837273,walls,cim,500,20,13,1,75,205250,1909,5936
1285498548151658811,walls,cim,500,20,13,1,76,233667,1994,5895
318467036873646071,walls,cim,500,20,13,1,77,220750,1976,6037
17361308862058747488,walls,cim,500,20,13,1,78,222333,1986,6138
15772636121149107539,walls,cim,500,20,13,1,79,217542,1951,5961
10312647083293184165,walls,cim,500,20,13,1,80,211292,1941,5904
14761308594270622699,walls,cim,500,20,13,1,81,206458,1922,5980
14292012164678043955,walls,cim,500,20,13,1,82,266250,1929,5968
1867455319813397625,walls,cim,500,20,13,1,83,211750,1951,6035
7798219874632226441,walls,cim,500,20,13,1,84,216750,1949,6052
14860147069904424764,walls,cim,500,20,13,1,85,220250,1923,5953
4666268405604966820,walls,cim,500,20,13,1,86,206541,1927,5949
6164042400105206215,walls,cim,500,20,13,1,87,219083,1949,5993
11288294007912658828,walls,cim,500,20,13,1,88,221208,1923,5985
11858965533073491065,walls,cim,500,20,13,1,89,205167,1936,5911
13161373643902989964,walls,cim,500,20,13,1,90,208167,1933,6024
13223935661219731904,walls,cim,500,20,13,1,91,213042,1989,6127
9776376299511307969,walls,cim,500,20,13,1,92,223042,1971,5915
127666432923618119,walls,cim,500,20,13,1,93,210875,1954,5995
18085294594766566296,walls,cim,500,20,13,1,94,219083,1932,5849
13967058972720345382,walls,cim,500,20,13,1,95,211708,1980,6015
5319079092989715617,walls,cim,500,20,13,1,96,207834,1933,5936
8126354494319271754,walls,cim,500,20,13,1,97,222334,1968,5958
607518721779411264,walls,cim,500,20,13,1,98,218542,1892,5828
14199837302084551742,walls,cim,500,20,13,1,99,207625,1947,5947
16155469460985577464,walls,cim,500,20,13,1,100,218792,1971,5967
4230341942664731859,walls,cim,650,20,13,1,1,353959,3280,10060
7484822757538391273,walls,cim,650,20,13,1,2,365583,3299,9977
12093632424365242756,walls,cim,650,20,13,1,3,369042,3304,10169
16502857087572905848,walls,cim,650,20,13,1,4,354334,3280,10008
7568395571654301353,walls,cim,650,20,13,1,5,345041,3286,10009
2944793317481847997,walls,cim,650,20,13,1,6,344584,3307,10041
11445786968965614496,walls,cim,650,20,13,1,7,342250,3307,10136
2212045598171525334,walls,cim,650,20,13,1,8,345000,3251,9981
10913177924286595854,walls,cim,650,20,13,1,9,343875,3324,10172
2060078832182405564,walls,cim,650,20,13,1,10,340958,3281,10056
3479119210096795443,walls,cim,650,20,13,1,11,338750,3318,9950
1699288750219472660,walls,cim,650,20,13,1,12,342667,3303,9971
2239234900991644810,walls,cim,650,20,13,1,13,350000,3302,10156
18210520564075580963,walls,cim,650,20,13,1,14,339250,3306,10040
4796045687635125781,walls,cim,650,20,13,1,15,341167,3335,10223
6695335077292292952,walls,cim,650,20,13,1,16,339250,3290,10098
2436184047735631283,walls,cim,650,20,13,1,17,340208,3320,10103
5783720431875709106,walls,cim,650,20,13,1,18,341875,3326,10142
10318341048093211619,walls,cim,650,20,13,1,19,347792,3278,10035
1302989983388030925,walls,cim,650,20,13,1,20,340334,3312,10047
14675638503267673843,walls,cim,650,20,13,1,21,347666,3292,10027
5506337758878957346,walls,cim,650,20,13,1,22,342875,3318,10151
17443353119073469068,walls,cim,650,20,13,1,23,339958,3292,10116
5915270347025644687,walls,cim,650,20,13,1,24,343541,3302,10064
14992400679089915730,walls,cim,650,20,13,1,25,336041,3246,9915
15626441599932399165,walls,cim,650,20,13,1,26,335750,3299,9894
12368182752386460736,walls,cim,650,20,13,1,27,336584,3294,9913
9586518509348039731,walls,cim,650,20,13,1,28,337333,3265,9980
9381028550351989624,walls,cim,650,20,13,1,29,337666,3286,10027
3689716911837097803,walls,cim,650,20,13,1,30,356917,3291,9967
9243231196796827168,walls,cim,650,20,13,1,31,339667,3277,10143
3358043660325242854,walls,cim,650,20,13,1,32,341125,3321,10112
7733229005174080235,walls,cim,650,20,13,1,33,348334,3349,10152
12017504054947317301,walls,cim,650,20,13,1,34,338083,3307,10089
2473304026300291959,walls,cim,650,20,13,1,35,339917,3328,10146
14581461704521230042,walls,cim,650,20,13,1,36,343083,3332,10049
785292888705297521,walls,cim,650,20,13,1,37,333500,3260,9875
3106802096778122066,walls,cim,650,20,13,1,38,342500,3309,10007
15513849786287936137,walls,cim,650,20,13,1,39,340958,3287,10017
7160419776778666988,walls,cim,650,20,13,1,40,338000,3295,10057
6507574197295843172,walls,cim,650,20,13,1,41,334584,3261,9884
4205354949734165820,walls,cim,650,20,13,1,42,347291,3270,9943
8508080570225029180,walls,cim,650,20,13,1,43,368125,3322,10126
2681917771305941424,walls,cim,650,20,13,1,44,363667,3328,10187
11883261538957911921,walls,cim,650,20,13,1,45,358458,3285,9944
6764268327979572111,walls,cim,650,20,13,1,46,340542,3306,10074
13644743314726154102,walls,cim,650,20,13,1,47,352250,3288,10088
17173642785113209640,walls,cim,650,20,13,1,48,343500,3358,10140
1423036190414800771,walls,cim,650,20,13,1,49,358833,3327,10080
6477126484947751845,walls,cim,650,20,13,1,50,342750,3337,10035
10661956766222883262,walls,cim,650,20,13,1,51,357041,3308,10092
17872289454822035585,walls,cim,650,20,13,1,52,337708,3257,10032
14993724333708414624,walls,cim,650,20,13,1,53,339292,3299,10120
9581418087298248773,walls,cim,650,20,13,1,54,356042,3328,10028
5049593697549417916,walls,cim,650,20,13,1,55,344458,3291,10110
12078847825039961235,walls,cim,650,20,13,1,56,337334,3295,10125
1440069597561613757,walls,cim,650,20,13,1,57,336166,3283,9956
17588971561694908184,walls,cim,650,20,13,1,58,351333,3296,10130
9796439081598207798,walls,cim,650,20,13,1,59,337875,3311,10010
11765304150930203632,walls,cim,650,20,13,1,60,370459,3318,10071
10806881630601577395,walls,cim,650,20,13,1,61,368125,3248,10030
17704585535236283803,walls,cim,650,20,13,1,62,361750,3310,10167
12411927265349045342,walls,cim,650,20,13,1,63,344209,3320,9981
3047836618135355710,walls,cim,650,20,13,1,64,333708,3209,9890
10569525301359467878,walls,cim,650,20,13,1,65,350167,3337,9984
18185640541816218572,walls,cim,650,20,13,1,66,348584,3326,10168
11578126830830479690,walls,cim,650,20,13,1,67,350625,3287,10006
4911627514551820548,walls,cim,650,20,13,1,68,370541,3294,10022
12345642875015201032,walls,cim,650,20,13,1,69,341833,3329,10133
14015935609171154659,walls,cim,650,20,13,1,70,341291,3240,9943
15446579653900745450,walls,cim,650,20,13,1,71,353833,3292,10062
4900603936130553662,walls,cim,650,20,13,1,72,340542,3302,10115
464597848324132334,walls,cim,650,20,13,1,73,351000,3276,10093
3992462318724472940,walls,cim,650,20,13,1,74,336750,3308,9995
18221004255897051663,walls,cim,650,20,13,1,75,341042,3310,10183
6453130440116879904,walls,cim,650,20,13,1,76,342334,3316,10185
17038068947143830435,walls,cim,650,20,13,1,77,334750,3300,9953
2322355676371177181,walls,cim,650,20,13,1,78,341916,3351,10068
11968766706193194976,walls,cim,650,20,13,1,79,341833,3330,10149
17245982014818671729,walls,cim,650,20,13,1,80,342125,3352,10119
3429717618275273664,walls,cim,650,20,13,1,81,343209,3320,10025
3817792434506692095,walls,cim,650,20,13,1,82,344791,3287,9970
6312528058257615353,walls,cim,650,20,13,1,83,338500,3299,10028
1819306413572854779,walls,cim,650,20,13,1,84,339292,3317,10060
11100851444432648158,walls,cim,650,20,13,1,85,354542,3287,10041
3804035680721522504,walls,cim,650,20,13,1,86,359417,3334,10066
11007692459029562742,walls,cim,650,20,13,1,87,351709,3291,10129
10400959945409327999,walls,cim,650,20,13,1,88,382416,3321,10159
9638109132509207953,walls,cim,650,20,13,1,89,403209,3347,10148
302094794808917196,walls,cim,650,20,13,1,90,372541,3289,10023
15781295545021577626,walls,cim,650,20,13,1,91,361167,3311,10081
15954740910307261000,walls,cim,650,20,13,1,92,360667,3283,10124
3173389441980076941,walls,cim,650,20,13,1,93,344167,3319,10188
4194362111478120523,walls,cim,650,20,13,1,94,342292,3327,10199
15639034163969597282,walls,cim,650,20,13,1,95,374708,3382,10281
12539803745435635118,walls,cim,650,20,13,1,96,356208,3277,9998
15483231039148075969,walls,cim,650,20,13,1,97,353917,3332,10154
5496184920661285377,walls,cim,650,20,13,1,98,359917,3285,9930
3853959888900386044,walls,cim,650,20,13,1,99,347625,3309,10130
2415718128159172298,walls,cim,650,20,13,1,100,343667,3357,10201
9638681234674763896,walls,cim,800,20,13,1,1,512834,5062,15220
2351950748064609921,walls,cim,800,20,13,1,2,511458,5028,15297
13033968984523142460,walls,cim,800,20,13,1,3,502375,5004,15214
10382059268391431159,walls,cim,800,20,13,1,4,499584,5060,15244
1606318648921578287,walls,cim,800,20,13,1,5,505250,5034,15224
516211498261545220,walls,cim,800,20,13,1,6,502250,4989,15162
5686194421498504525,walls,cim,800,20,13,1,7,489541,4990,15097
7242947020812433067,walls,cim,800,20,13,1,8,501375,5053,15282
16975127986458138930,walls,cim,800,20,13,1,9,535167,5087,15328
2198661949481296394,walls,cim,800,20,13,1,10,498541,5042,15236
12212870286562971165,walls,cim,800,20,13,1,11,491584,5029,15132
15038660138087662629,walls,cim,800,20,13,1,12,499625,5025,15218
5676926893467266513,walls,cim,800,20,13,1,13,504209,5056,15220
3210529775260591470,walls,cim,800,20,13,1,14,501458,5032,15168
170155094776131580,walls,cim,800,20,13,1,15,510375,5037,15282
7792625864819432422,walls,cim,800,20,13,1,16,515791,5027,15167
10756360931837326433,walls,cim,800,20,13,1,17,501166,5018,15297
4123307262030259305,walls,cim,800,20,13,1,18,502542,5068,15384
9238895977109454849,walls,cim,800,20,13,1,19,573292,5037,15239
13890825608883944292,walls,cim,800,20,13,1,20,518208,5065,15218
13380359716418580420,walls,cim,800,20,13,1,21,494125,5011,15183
1957676318013667263,walls,cim,800,20,13,1,22,500917,5052,15265
18162130873723775803,walls,cim,800,20,13,1,23,502417,5032,15394
4164670268341246173,walls,cim,800,20,13,1,24,504250,5035,15354
12390478518768952750,walls,cim,800,20,13,1,25,492125,4999,15132
5010824763522078828,walls,cim,800,20,13,1,26,503125,5058,15297
16744453270677823892,walls,cim,800,20,13,1,27,499458,5018,15264
8057645470321977481,walls,cim,800,20,13,1,28,495334,4995,15174
17709113584267743319,walls,cim,800,20,13,1,29,500542,4993,15178
13130515755622524768,walls,cim,800,20,13,1,30,489042,5009,15134
10307284562847130717,walls,cim,800,20,13,1,31,501000,5014,15364
12966369757785314992,walls,cim,800,20,13,1,32,496333,5110,15302
14996666670984557034,walls,cim,800,20,13,1,33,500583,5039,15315
15021175100643682635,walls,cim,800,20,13,1,34,515500,4954,15344
12988080197373512953,walls,cim,800,20,13,1,35,501291,5030,15227
13739756306488627554,walls,cim,800,20,13,1,36,520041,5028,15266
4091888927021786865,walls,cim,800,20,13,1,37,521458,4997,15224
15651670373122753552,walls,cim,800,20,13,1,38,513334,5045,15230
11092721384898831364,walls,cim,800,20,13,1,39,593291,4998,15091
10851279661009905452,walls,cim,800,20,13,1,40,539042,5040,15272
16418140038020849030,walls,cim,800,20,13,1,41,497958,5060,15375
2562815922677623352,walls,cim,800,20,13,1,42,496458,4994,15266
3787948280321750294,walls,cim,800,20,13,1,43,501125,5053,15249
7518578348711922353,walls,cim,800,20,13,1,44,492208,4980,15170
13767734098735484444,walls,cim,800,20,13,1,45,496875,5038,15327
3290111066269551983,walls,cim,800,20,13,1,46,496083,5065,15329
5005063041559718575,walls,cim,800,20,13,1,47,505125,5031,15244
4848033217285398726,walls,cim,800,20,13,1,48,537750,5003,15323
7675279239942640547,walls,cim,800,20,13,1,49,501667,5036,15145
5467612849494456204,walls,cim,800,20,13,1,50,505750,4986,15086
16895380659951422485,walls,cim,800,20,13,1,51,516709,5001,15157
7791635543814221478,walls,cim,800,20,13,1,52,489459,5021,15081
5558339881798982654,walls,cim,800,20,13,1,53,497417,5088,15415
10543796168794538732,walls,cim,800,20,13,1,54,501750,5071,15293
6827919066433773784,walls,cim,800,20,13,1,55,519333,5092,15342
2891329525649489142,walls,cim,800,20,13,1,56,507625,5022,15249
1181998363562915438,walls,cim,800,20,13,1,57,537833,5032,15228
11087198278209204480,walls,cim,800,20,13,1,58,502250,4993,15240
10344215581676777340,walls,cim,800,20,13,1,59,511167,4995,15193
2114591639515314434,walls,cim,800,20,13,1,60,497709,5011,15336
5285419751935595078,walls,cim,800,20,13,1,61,488500,4972,15155
4035184400835108183,walls,cim,800,20,13,1,62,488542,5015,15143
5113834756232182848,walls,cim,800,20,13,1,63,518166,5066,15358
13539352945196636855,walls,cim,800,20,13,1,64,507666,5054,15267
11474902799320118366,walls,cim,800,20,13,1,65,510709,5055,15282
11101333946232812271,walls,cim,800,20,13,1,66,491416,5032,15229
7066429630868360806,walls,cim,800,20,13,1,67,512000,5030,15080
17278258118088165791,walls,cim,800,20,13,1,68,506500,5005,15164
5167385099981180636,walls,cim,800,20,13,1,69,494916,5011,15148
18029118659519646060,walls,cim,800,20,13,1,70,521000,4993,15102
7414382827736245235,walls,cim,800,20,13,1,71,499500,5037,15236
17002438439126627867,walls,cim,800,20,13,1,72,507292,5003,15253
330603332299077770,walls,cim,800,20,13,1,73,502250,5043,15293
