seed,boundary,method,N,L,M,rc,repetition,time_ns,neighbor_pairs,distance_evaluations
8458754605196856126,periodic,cim,50,20,13,1,30,6167,20,55
14320308559045747705,periodic,cim,50,20,13,1,31,6958,29,75
15215728520550225390,periodic,cim,50,20,13,1,32,6167,19,64
11403591262044245761,periodic,cim,50,20,13,1,33,6125,19,64
13850638378082631702,periodic,cim,50,20,13,1,34,6792,26,84
7789560838267507544,periodic,cim,50,20,13,1,35,5917,18,55
3538516496040084017,periodic,cim,50,20,13,1,36,6209,21,61
571927840021186822,periodic,cim,50,20,13,1,37,6291,25,57
516390421199041662,periodic,cim,50,20,13,1,38,6334,22,67
2837986427641160040,periodic,cim,50,20,13,1,39,6042,17,54
13235298159323716043,periodic,cim,50,20,13,1,40,6000,21,54
15104195816929951683,periodic,cim,50,20,13,1,41,6292,16,66
3243979984576704039,periodic,cim,50,20,13,1,42,6500,24,68
16042699085422092886,periodic,cim,50,20,13,1,43,5875,20,61
16364526265630129941,periodic,cim,50,20,13,1,44,6417,24,65
3601030170276568877,periodic,cim,50,20,13,1,45,6334,19,64
6310255474682178489,periodic,cim,50,20,13,1,46,6250,23,63
8209739731630424249,periodic,cim,50,20,13,1,47,6084,19,63
4618620811794522216,periodic,cim,50,20,13,1,48,6542,23,65
7788058301144386273,periodic,cim,50,20,13,1,49,5959,19,56
971219978464823837,periodic,cim,50,20,13,1,50,6750,26,74
3341735342990882474,periodic,cim,50,20,13,1,51,13833,24,75
10874697053857456191,periodic,cim,50,20,13,1,52,5958,15,59
11263570545700745139,periodic,cim,50,20,13,1,53,6417,22,70
11528027039929704938,periodic,cim,50,20,13,1,54,6125,22,54
3725033930310567367,periodic,cim,50,20,13,1,55,6167,15,64
3414619708583501512,periodic,cim,50,20,13,1,56,5875,20,53
7553411121174361769,periodic,cim,50,20,13,1,57,6666,28,71
16283670455795520342,periodic,cim,50,20,13,1,58,9583,11,50
1029616481799336442,periodic,cim,50,20,13,1,59,6542,23,73
13266737616101170946,periodic,cim,50,20,13,1,60,6750,26,77
11094904502841997804,periodic,cim,50,20,13,1,61,6416,23,63
6080898286210708239,periodic,cim,50,20,13,1,62,6042,20,53
2630009333470855686,periodic,cim,50,20,13,1,63,6375,21,69
4286676307121640500,periodic,cim,50,20,13,1,64,6458,24,67
11399032571222401735,periodic,cim,50,20,13,1,65,5833,18,54
12203395710858759328,periodic,cim,50,20,13,1,66,6542,28,73
2843422983105777129,periodic,cim,50,20,13,1,67,6334,20,62
10158777713991958842,periodic,cim,50,20,13,1,68,5917,13,57
716998143255685765,periodic,cim,50,20,13,1,69,6083,21,50
15251688780973850066,periodic,cim,50,20,13,1,70,6792,27,74
3827171433081737987,periodic,cim,50,20,13,1,71,6458,23,64
13353075917121106543,periodic,cim,50,20,13,1,72,6167,15,65
17286234267430897103,periodic,cim,50,20,13,1,73,7083,29,82
13968193365533709115,periodic,cim,50,20,13,1,74,6000,10,61
1634675718610051341,periodic,cim,50,20,13,1,75,6125,21,57
18372548845573073934,periodic,cim,50,20,13,1,76,5958,22,56
13151704788407086611,periodic,cim,50,20,13,1,77,6292,22,69
7923199464889688921,periodic,cim,50,20,13,1,78,5750,15,50
6353572508670367337,periodic,cim,50,20,13,1,79,6083,18,64
17450482979087735329,periodic,cim,50,20,13,1,80,6458,20,71
1480768599335503749,periodic,cim,50,20,13,1,81,5875,14,57
10165323684108672598,periodic,cim,50,20,13,1,82,6417,22,58
6872372932321623428,periodic,cim,50,20,13,1,83,6583,16,65
5054375481239813869,periodic,cim,50,20,13,1,84,6708,24,60
3468909902688876680,periodic,cim,50,20,13,1,85,6791,19,65
3929414032175586846,periodic,cim,50,20,13,1,86,7250,23,84
5549743164969034605,periodic,cim,50,20,13,1,87,6750,22,74
10537360961839757892,periodic,cim,50,20,13,1,88,7042,21,81
15052053629192753480,periodic,cim,50,20,13,1,89,6625,21,64
11812053323722010898,periodic,cim,50,20,13,1,90,6750,23,66
803709428633536164,periodic,cim,50,20,13,1,91,6709,19,55
3429612366748288414,periodic,cim,50,20,13,1,92,6458,17,67
2958210155231226361,periodic,cim,50,20,13,1,93,6583,19,60
17633074168488228143,periodic,cim,50,20,13,1,94,7041,16,52
9991842208100106179,periodic,cim,50,20,13,1,95,6625,16,54
14249643018742819935,periodic,cim,50,20,13,1,96,7125,21,67
14909495541685912021,periodic,cim,50,20,13,1,97,6417,17,55
